"","FPKM.SRR945391"
"ENSMUSG00000103050",0
"ENSMUSG00000103051",0
"ENSMUSG00000103052",0
"ENSMUSG00000103053",0
"ENSMUSG00000103054",0
"ENSMUSG00000103055",0
"ENSMUSG00000103056",0
"ENSMUSG00000103058",0
"ENSMUSG00000103059",0
"ENSMUSG00000103060",0
"ENSMUSG00000103061",0
"ENSMUSG00000103062",0.104763
"ENSMUSG00000103063",0
"ENSMUSG00000103064",0
"ENSMUSG00000103065",0
"ENSMUSG00000103066",0
"ENSMUSG00000103067",0
"ENSMUSG00000103069",0
"ENSMUSG00000103070",0
"ENSMUSG00000103071",0
"ENSMUSG00000103072",0.667288
"ENSMUSG00000103073",0
"ENSMUSG00000103074",0
"ENSMUSG00000103075",0
"ENSMUSG00000103076",0.136595
"ENSMUSG00000103077",0
"ENSMUSG00000103078",0
"ENSMUSG00000103079",0
"ENSMUSG00000103080",0
"ENSMUSG00000103081",0.264155
"ENSMUSG00000103082",0
"ENSMUSG00000103083",0
"ENSMUSG00000103084",0
"ENSMUSG00000103085",0
"ENSMUSG00000103086",0
"ENSMUSG00000103087",0
"ENSMUSG00000103088",0.365176
"ENSMUSG00000103089",0.196365
"ENSMUSG00000103090",0
"ENSMUSG00000103091",0
"ENSMUSG00000103092",0
"ENSMUSG00000103094",0
"ENSMUSG00000103095",0
"ENSMUSG00000103096",0
"ENSMUSG00000103097",0
"ENSMUSG00000103098",0.428565
"ENSMUSG00000103099",0
"ENSMUSG00000103100",0
"ENSMUSG00000103101",0
"ENSMUSG00000103102",0
"ENSMUSG00000103103",1.097198
"ENSMUSG00000103105",0
"ENSMUSG00000103106",0
"ENSMUSG00000103107",0
"ENSMUSG00000103108",0
"ENSMUSG00000103110",0
"ENSMUSG00000103111",0
"ENSMUSG00000103112",0
"ENSMUSG00000103113",0
"ENSMUSG00000103114",0
"ENSMUSG00000103115",0.352785
"ENSMUSG00000103116",0
"ENSMUSG00000103118",0
"ENSMUSG00000103119",0
"ENSMUSG00000103120",0
"ENSMUSG00000103121",0
"ENSMUSG00000103122",0
"ENSMUSG00000103123",0
"ENSMUSG00000103124",0
"ENSMUSG00000103125",0
"ENSMUSG00000103127",0
"ENSMUSG00000103129",0
"ENSMUSG00000103130",0
"ENSMUSG00000103131",0
"ENSMUSG00000103132",0.07806
"ENSMUSG00000103133",1.092414
"ENSMUSG00000103135",0
"ENSMUSG00000103136",0
"ENSMUSG00000103137",1.405306
"ENSMUSG00000103138",0
"ENSMUSG00000103139",0
"ENSMUSG00000103140",0
"ENSMUSG00000103141",0
"ENSMUSG00000103142",0
"ENSMUSG00000103143",0.112016
"ENSMUSG00000103144",0.169620351285874
"ENSMUSG00000103145",0
"ENSMUSG00000103146",0
"ENSMUSG00000103147",0.788277
"ENSMUSG00000103148",0
"ENSMUSG00000103149",0.446635
"ENSMUSG00000103150",0
"ENSMUSG00000103151",0.034667
"ENSMUSG00000103152",0
"ENSMUSG00000103153",0
"ENSMUSG00000103154",0
"ENSMUSG00000103155",0.041507
"ENSMUSG00000103156",0
"ENSMUSG00000103157",0.073884
"ENSMUSG00000103158",0
"ENSMUSG00000103159",0
"ENSMUSG00000103160",1.544473
"ENSMUSG00000103161",0
"ENSMUSG00000103162",0
"ENSMUSG00000103163",0
"ENSMUSG00000103164",0.980891
"ENSMUSG00000103165",0
"ENSMUSG00000103166",0
"ENSMUSG00000103167",0
"ENSMUSG00000103168",0
"ENSMUSG00000103170",0
"ENSMUSG00000103172",0
"ENSMUSG00000103174",0
"ENSMUSG00000103175",0
"ENSMUSG00000103176",0
"ENSMUSG00000103177",0
"ENSMUSG00000103178",0
"ENSMUSG00000103179",0
"ENSMUSG00000103180",0
"ENSMUSG00000103181",0
"ENSMUSG00000103182",0
"ENSMUSG00000103183",1.092625
"ENSMUSG00000103184",0
"ENSMUSG00000103185",0
"ENSMUSG00000103186",0
"ENSMUSG00000103187",0
"ENSMUSG00000103188",0
"ENSMUSG00000103189",0
"ENSMUSG00000103190",0
"ENSMUSG00000103191",0
"ENSMUSG00000103192",0
"ENSMUSG00000103193",0
"ENSMUSG00000103194",0
"ENSMUSG00000103195",0
"ENSMUSG00000103196",0
"ENSMUSG00000103197",0
"ENSMUSG00000103198",0
"ENSMUSG00000103199",0
"ENSMUSG00000103200",0.355539
"ENSMUSG00000103201",0
"ENSMUSG00000103202",0
"ENSMUSG00000103203",0
"ENSMUSG00000103204",0
"ENSMUSG00000103206",3.229592
"ENSMUSG00000103207",0.155427270491803
"ENSMUSG00000103208",0
"ENSMUSG00000103209",0.134841
"ENSMUSG00000103210",0
"ENSMUSG00000103211",0
"ENSMUSG00000103213",0
"ENSMUSG00000103214",0
"ENSMUSG00000103215",0
"ENSMUSG00000103216",0
"ENSMUSG00000103217",0
"ENSMUSG00000103218",0
"ENSMUSG00000103219",0
"ENSMUSG00000103220",0.099278
"ENSMUSG00000103221",0
"ENSMUSG00000103222",0
"ENSMUSG00000103223",0
"ENSMUSG00000103224",1.069965
"ENSMUSG00000103225",0
"ENSMUSG00000103226",0.035633
"ENSMUSG00000103227",0
"ENSMUSG00000103228",0
"ENSMUSG00000103230",0
"ENSMUSG00000103231",0
"ENSMUSG00000103232",0
"ENSMUSG00000103233",0
"ENSMUSG00000103234",0
"ENSMUSG00000103236",0
"ENSMUSG00000103237",0
"ENSMUSG00000103238",0.133206
"ENSMUSG00000103239",0
"ENSMUSG00000103240",0
"ENSMUSG00000103241",0
"ENSMUSG00000103242",0.209844
"ENSMUSG00000103243",0
"ENSMUSG00000103244",0
"ENSMUSG00000103245",0
"ENSMUSG00000103246",0
"ENSMUSG00000103247",0.017575
"ENSMUSG00000103248",0
"ENSMUSG00000103249",0
"ENSMUSG00000103250",0
"ENSMUSG00000103251",0
"ENSMUSG00000103252",0
"ENSMUSG00000103253",0
"ENSMUSG00000103254",7.278096
"ENSMUSG00000103255",0
"ENSMUSG00000103256",0
"ENSMUSG00000103257",0.075268
"ENSMUSG00000103258",0
"ENSMUSG00000103259",0
"ENSMUSG00000103260",0.246395
"ENSMUSG00000103261",0
"ENSMUSG00000103262",0
"ENSMUSG00000103263",0
"ENSMUSG00000103264",0
"ENSMUSG00000103265",0
"ENSMUSG00000103266",0
"ENSMUSG00000103267",0
"ENSMUSG00000103269",0
"ENSMUSG00000103270",0.098614
"ENSMUSG00000103271",0
"ENSMUSG00000103272",0.084061
"ENSMUSG00000103273",1.236542
"ENSMUSG00000103274",0
"ENSMUSG00000103275",0
"ENSMUSG00000103276",0
"ENSMUSG00000103277",0
"ENSMUSG00000103279",0
"ENSMUSG00000103280",0
"ENSMUSG00000103281",0
"ENSMUSG00000103282",0
"ENSMUSG00000103284",0.222866
"ENSMUSG00000103285",0
"ENSMUSG00000103286",1.047715
"ENSMUSG00000103287",0
"ENSMUSG00000103288",0
"ENSMUSG00000103289",0
"ENSMUSG00000103290",3.316067
"ENSMUSG00000103291",0.04595
"ENSMUSG00000103292",0
"ENSMUSG00000103293",2.07297
"ENSMUSG00000103294",0
"ENSMUSG00000103295",0
"ENSMUSG00000103296",0
"ENSMUSG00000103297",0
"ENSMUSG00000103298",0
"ENSMUSG00000103299",0
"ENSMUSG00000103300",0
"ENSMUSG00000103301",0
"ENSMUSG00000103302",0
"ENSMUSG00000103303",0
"ENSMUSG00000103304",0
"ENSMUSG00000103305",0
"ENSMUSG00000103306",0
"ENSMUSG00000103307",0
"ENSMUSG00000103308",0
"ENSMUSG00000103309",0
"ENSMUSG00000103310",0
"ENSMUSG00000103311",0
"ENSMUSG00000103312",0
"ENSMUSG00000103313",0.160896
"ENSMUSG00000103314",0.204986
"ENSMUSG00000103315",0
"ENSMUSG00000103317",0
"ENSMUSG00000103318",0
"ENSMUSG00000103320",0.303806
"ENSMUSG00000103321",0
"ENSMUSG00000103322",0
"ENSMUSG00000103323",0
"ENSMUSG00000103324",0
"ENSMUSG00000103325",0
"ENSMUSG00000103327",0
"ENSMUSG00000103328",0
"ENSMUSG00000103329",0
"ENSMUSG00000103330",0
"ENSMUSG00000103331",0
"ENSMUSG00000103332",0.065165
"ENSMUSG00000103333",0
"ENSMUSG00000103334",0
"ENSMUSG00000103336",0
"ENSMUSG00000103338",0
"ENSMUSG00000103339",0
"ENSMUSG00000103340",0
"ENSMUSG00000103341",0.867738545454546
"ENSMUSG00000103343",0
"ENSMUSG00000103345",0
"ENSMUSG00000103346",0
"ENSMUSG00000103347",0
"ENSMUSG00000103348",0
"ENSMUSG00000103349",0
"ENSMUSG00000103350",0
"ENSMUSG00000103351",0
"ENSMUSG00000103352",0
"ENSMUSG00000103353",0
"ENSMUSG00000103354",0
"ENSMUSG00000103355",0.216595
"ENSMUSG00000103356",0
"ENSMUSG00000103357",0
"ENSMUSG00000103358",0
"ENSMUSG00000103360",0.100683
"ENSMUSG00000103361",0
"ENSMUSG00000103362",0
"ENSMUSG00000103364",0
"ENSMUSG00000103365",0
"ENSMUSG00000103366",0
"ENSMUSG00000103367",0
"ENSMUSG00000103368",0
"ENSMUSG00000103369",0
"ENSMUSG00000103370",0
"ENSMUSG00000103371",0
"ENSMUSG00000103372",0
"ENSMUSG00000103373",0
"ENSMUSG00000103374",0
"ENSMUSG00000103375",0.131758
"ENSMUSG00000103376",0
"ENSMUSG00000103377",0
"ENSMUSG00000103378",0
"ENSMUSG00000103379",0
"ENSMUSG00000103380",0
"ENSMUSG00000103382",0.438162
"ENSMUSG00000103383",0
"ENSMUSG00000103384",0
"ENSMUSG00000103385",0
"ENSMUSG00000103386",0
"ENSMUSG00000103387",0
"ENSMUSG00000103388",0.876126
"ENSMUSG00000103389",0
"ENSMUSG00000103390",0.419052
"ENSMUSG00000103391",0
"ENSMUSG00000103392",0.264094
"ENSMUSG00000103393",0
"ENSMUSG00000103394",0
"ENSMUSG00000103395",0
"ENSMUSG00000103396",0
"ENSMUSG00000103397",0
"ENSMUSG00000103398",0
"ENSMUSG00000103399",0
"ENSMUSG00000103400",0.352597
"ENSMUSG00000103401",0
"ENSMUSG00000103402",0
"ENSMUSG00000103403",0
"ENSMUSG00000103404",0.009247
"ENSMUSG00000103406",0
"ENSMUSG00000103407",0
"ENSMUSG00000103408",0
"ENSMUSG00000103409",0.882569368421053
"ENSMUSG00000103410",0
"ENSMUSG00000103411",0
"ENSMUSG00000103412",0
"ENSMUSG00000103413",0
"ENSMUSG00000103415",0.927561
"ENSMUSG00000103416",0
"ENSMUSG00000103417",0
"ENSMUSG00000103419",0.448615
"ENSMUSG00000103420",0
"ENSMUSG00000103421",4.29071093798854
"ENSMUSG00000103422",0
"ENSMUSG00000103423",3.232691
"ENSMUSG00000103424",0
"ENSMUSG00000103425",0
"ENSMUSG00000103426",0
"ENSMUSG00000103427",0
"ENSMUSG00000103428",0
"ENSMUSG00000103430",0
"ENSMUSG00000103431",0
"ENSMUSG00000103432",0
"ENSMUSG00000103433",0
"ENSMUSG00000103434",0
"ENSMUSG00000103435",0
"ENSMUSG00000103436",4.183645
"ENSMUSG00000103437",0
"ENSMUSG00000103438",0
"ENSMUSG00000103439",5.036017
"ENSMUSG00000103440",0.556028
"ENSMUSG00000103441",0
"ENSMUSG00000103442",0
"ENSMUSG00000103443",0.101673
"ENSMUSG00000103444",0
"ENSMUSG00000103445",0
"ENSMUSG00000103446",0
"ENSMUSG00000103448",0
"ENSMUSG00000103449",0
"ENSMUSG00000103451",0
"ENSMUSG00000103452",0.329299
"ENSMUSG00000103454",0.116806
"ENSMUSG00000103456",0
"ENSMUSG00000103457",0
"ENSMUSG00000103458",0
"ENSMUSG00000103459",0
"ENSMUSG00000103460",0
"ENSMUSG00000103461",0
"ENSMUSG00000103462",0
"ENSMUSG00000103463",0
"ENSMUSG00000103464",0.007141
"ENSMUSG00000103465",0
"ENSMUSG00000103466",0
"ENSMUSG00000103467",0
"ENSMUSG00000103468",0
"ENSMUSG00000103469",0.948927
"ENSMUSG00000103470",0
"ENSMUSG00000103471",0
"ENSMUSG00000103472",0.498214169829404
"ENSMUSG00000103473",0
"ENSMUSG00000103474",0
"ENSMUSG00000103475",0
"ENSMUSG00000103476",0
"ENSMUSG00000103477",0
"ENSMUSG00000103478",0
"ENSMUSG00000103479",0
"ENSMUSG00000103481",1.23666047826087
"ENSMUSG00000103482",0
"ENSMUSG00000103483",0
"ENSMUSG00000103484",0
"ENSMUSG00000103485",0.059253
"ENSMUSG00000103486",0
"ENSMUSG00000103487",0
"ENSMUSG00000103488",0
"ENSMUSG00000103489",0
"ENSMUSG00000103491",0
"ENSMUSG00000103492",0
"ENSMUSG00000103493",0.411189
"ENSMUSG00000103494",0
"ENSMUSG00000103495",0
"ENSMUSG00000103497",0
"ENSMUSG00000103498",0
"ENSMUSG00000103499",0
"ENSMUSG00000103500",0
"ENSMUSG00000103501",0.04653
"ENSMUSG00000103502",0.269743
"ENSMUSG00000103503",0
"ENSMUSG00000103504",0
"ENSMUSG00000103505",0
"ENSMUSG00000103506",0
"ENSMUSG00000103507",0.102175
"ENSMUSG00000103509",0.398932
"ENSMUSG00000103510",0
"ENSMUSG00000103511",0
"ENSMUSG00000103512",0
"ENSMUSG00000103513",0
"ENSMUSG00000103514",0
"ENSMUSG00000103516",0
"ENSMUSG00000103517",0
"ENSMUSG00000103518",0
"ENSMUSG00000103519",0
"ENSMUSG00000103520",2.631173
"ENSMUSG00000103521",0
"ENSMUSG00000103522",0
"ENSMUSG00000103523",0
"ENSMUSG00000103524",0
"ENSMUSG00000103525",0
"ENSMUSG00000103526",0
"ENSMUSG00000103527",0
"ENSMUSG00000103528",0
"ENSMUSG00000103529",0
"ENSMUSG00000103530",0
"ENSMUSG00000103531",0
"ENSMUSG00000103532",0
"ENSMUSG00000103533",0
"ENSMUSG00000103534",0
"ENSMUSG00000103535",0
"ENSMUSG00000103536",0
"ENSMUSG00000103537",0
"ENSMUSG00000103538",0
"ENSMUSG00000103539",0
"ENSMUSG00000103540",0
"ENSMUSG00000103541",0
"ENSMUSG00000103542",0
"ENSMUSG00000103543",0
"ENSMUSG00000103544",0
"ENSMUSG00000103545",0
"ENSMUSG00000103546",0.20587
"ENSMUSG00000103547",0
"ENSMUSG00000103548",1.9873
"ENSMUSG00000103549",0
"ENSMUSG00000103552",0
"ENSMUSG00000103553",0.643366
"ENSMUSG00000103554",0
"ENSMUSG00000103555",0
"ENSMUSG00000103556",0
"ENSMUSG00000103557",0
"ENSMUSG00000103558",0.629014
"ENSMUSG00000103559",0
"ENSMUSG00000103560",0.035115
"ENSMUSG00000103561",0
"ENSMUSG00000103562",0
"ENSMUSG00000103563",0
"ENSMUSG00000103564",0
"ENSMUSG00000103566",0
"ENSMUSG00000103567",0.300553
"ENSMUSG00000103568",0.529344
"ENSMUSG00000103569",0.238144
"ENSMUSG00000103570",0
"ENSMUSG00000103571",0
"ENSMUSG00000103572",0
"ENSMUSG00000103573",0
"ENSMUSG00000103574",0.765987
"ENSMUSG00000103575",0
"ENSMUSG00000103576",0
"ENSMUSG00000103577",0
"ENSMUSG00000103579",0
"ENSMUSG00000103580",0
"ENSMUSG00000103581",0.070004
"ENSMUSG00000103583",0
"ENSMUSG00000103584",0
"ENSMUSG00000103585",0.52573474449415
"ENSMUSG00000103586",0
"ENSMUSG00000103587",0
"ENSMUSG00000103588",0
"ENSMUSG00000103589",0
"ENSMUSG00000103590",0.517132
"ENSMUSG00000103591",0
"ENSMUSG00000103592",0.563523
"ENSMUSG00000103593",0.208662
"ENSMUSG00000103594",0
"ENSMUSG00000103595",0
"ENSMUSG00000103596",0
"ENSMUSG00000103597",0
"ENSMUSG00000103598",0
"ENSMUSG00000103599",0
"ENSMUSG00000103600",0
"ENSMUSG00000103601",0
"ENSMUSG00000103602",0
"ENSMUSG00000103603",0
"ENSMUSG00000103604",0
"ENSMUSG00000103606",0
"ENSMUSG00000103607",0
"ENSMUSG00000103608",0
"ENSMUSG00000103609",0.100953
"ENSMUSG00000103610",0
"ENSMUSG00000103611",0
"ENSMUSG00000103612",0
"ENSMUSG00000103613",0
"ENSMUSG00000103614",0.103212
"ENSMUSG00000103615",0
"ENSMUSG00000103616",0
"ENSMUSG00000103617",0
"ENSMUSG00000103618",0
"ENSMUSG00000103620",0
"ENSMUSG00000103621",0.188007
"ENSMUSG00000103622",0.221238
"ENSMUSG00000103624",0
"ENSMUSG00000103625",0
"ENSMUSG00000103626",0
"ENSMUSG00000103628",0
"ENSMUSG00000103629",0
"ENSMUSG00000103630",0.054006
"ENSMUSG00000103631",0
"ENSMUSG00000103632",0
"ENSMUSG00000103633",0.717811
"ENSMUSG00000103634",0.160356
"ENSMUSG00000103635",0
"ENSMUSG00000103636",0
"ENSMUSG00000103637",0
"ENSMUSG00000103638",0
"ENSMUSG00000103639",0
"ENSMUSG00000103640",0
"ENSMUSG00000103641",0
"ENSMUSG00000103642",0
"ENSMUSG00000103643",0
"ENSMUSG00000103644",0
"ENSMUSG00000103646",0
"ENSMUSG00000103647",0
"ENSMUSG00000103649",1.152545
"ENSMUSG00000103650",0
"ENSMUSG00000103651",0
"ENSMUSG00000103652",0
"ENSMUSG00000103653",26.403786
"ENSMUSG00000103654",0
"ENSMUSG00000103655",0
"ENSMUSG00000103656",0
"ENSMUSG00000103657",0.006662
"ENSMUSG00000103658",0
"ENSMUSG00000103659",0.973662885783718
"ENSMUSG00000103660",0
"ENSMUSG00000103662",0.053377
"ENSMUSG00000103663",0
"ENSMUSG00000103664",0
"ENSMUSG00000103665",0
"ENSMUSG00000103666",0
"ENSMUSG00000103667",0
"ENSMUSG00000103668",0
"ENSMUSG00000103669",0
"ENSMUSG00000103670",3.597236
"ENSMUSG00000103672",0.812622
"ENSMUSG00000103673",0
"ENSMUSG00000103675",0
"ENSMUSG00000103676",0.647985
"ENSMUSG00000103677",0.509796
"ENSMUSG00000103678",0
"ENSMUSG00000103679",0
"ENSMUSG00000103680",0
"ENSMUSG00000103681",0
"ENSMUSG00000103684",0
"ENSMUSG00000103685",0
"ENSMUSG00000103686",0
"ENSMUSG00000103688",0
"ENSMUSG00000103689",0
"ENSMUSG00000103690",0
"ENSMUSG00000103691",0
"ENSMUSG00000103692",0
"ENSMUSG00000103693",0.052662
"ENSMUSG00000103694",0.153371
"ENSMUSG00000103695",0
"ENSMUSG00000103696",0
"ENSMUSG00000103697",0.482111
"ENSMUSG00000103698",0
"ENSMUSG00000103699",0
"ENSMUSG00000103700",0
"ENSMUSG00000103701",0
"ENSMUSG00000103702",0
"ENSMUSG00000103703",0
"ENSMUSG00000103704",0
"ENSMUSG00000103705",0
"ENSMUSG00000103706",0
"ENSMUSG00000103707",0
"ENSMUSG00000103708",0
"ENSMUSG00000103709",0
"ENSMUSG00000103710",0
"ENSMUSG00000103711",15.1511087462514
"ENSMUSG00000103712",0
"ENSMUSG00000103713",0
"ENSMUSG00000103714",0
"ENSMUSG00000103715",1.393272
"ENSMUSG00000103716",0
"ENSMUSG00000103717",0
"ENSMUSG00000103718",0
"ENSMUSG00000103719",0
"ENSMUSG00000103720",0
"ENSMUSG00000103722",0
"ENSMUSG00000103723",0
"ENSMUSG00000103724",0
"ENSMUSG00000103725",0
"ENSMUSG00000103726",0
"ENSMUSG00000103727",0
"ENSMUSG00000103728",0
"ENSMUSG00000103729",0
"ENSMUSG00000103730",0
"ENSMUSG00000103731",2.087394
"ENSMUSG00000103732",0.093371
"ENSMUSG00000103733",0.31985
"ENSMUSG00000103734",0
"ENSMUSG00000103735",15.521479
"ENSMUSG00000103736",0
"ENSMUSG00000103737",0
"ENSMUSG00000103738",0
"ENSMUSG00000103739",0.063596
"ENSMUSG00000103740",0
"ENSMUSG00000103741",0
"ENSMUSG00000103742",0
"ENSMUSG00000103744",0
"ENSMUSG00000103745",0
"ENSMUSG00000103746",0
"ENSMUSG00000103747",0
"ENSMUSG00000103748",0
"ENSMUSG00000103749",0.2013807277588
"ENSMUSG00000103751",0
"ENSMUSG00000103752",0
"ENSMUSG00000103753",0
"ENSMUSG00000103754",0
"ENSMUSG00000103755",0
"ENSMUSG00000103756",0.59933
"ENSMUSG00000103757",0
"ENSMUSG00000103758",0
"ENSMUSG00000103759",0.573582
"ENSMUSG00000103760",0.102227
"ENSMUSG00000103761",0.104716
"ENSMUSG00000103762",0
"ENSMUSG00000103763",0
"ENSMUSG00000103764",0
"ENSMUSG00000103765",0
"ENSMUSG00000103766",0
"ENSMUSG00000103767",0
"ENSMUSG00000103768",0
"ENSMUSG00000103769",0
"ENSMUSG00000103770",0
"ENSMUSG00000103771",0
"ENSMUSG00000103772",0.074095
"ENSMUSG00000103773",0
"ENSMUSG00000103774",0
"ENSMUSG00000103775",0
"ENSMUSG00000103776",0
"ENSMUSG00000103778",0
"ENSMUSG00000103779",0.041043
"ENSMUSG00000103780",0
"ENSMUSG00000103781",0
"ENSMUSG00000103782",0
"ENSMUSG00000103783",0.0789
"ENSMUSG00000103784",0
"ENSMUSG00000103785",0
"ENSMUSG00000103786",0
"ENSMUSG00000103787",0
"ENSMUSG00000103788",0.192454
"ENSMUSG00000103789",0.720148407294833
"ENSMUSG00000103790",0
"ENSMUSG00000103791",0
"ENSMUSG00000103792",0.022288
"ENSMUSG00000103793",0.439933
"ENSMUSG00000103794",0
"ENSMUSG00000103795",0
"ENSMUSG00000103796",0
"ENSMUSG00000103797",0
"ENSMUSG00000103798",0
"ENSMUSG00000103799",0
"ENSMUSG00000103800",0.053684
"ENSMUSG00000103801",0.578841
"ENSMUSG00000103802",0
"ENSMUSG00000103803",0
"ENSMUSG00000103804",0.632472
"ENSMUSG00000103805",0
"ENSMUSG00000103807",0
"ENSMUSG00000103808",0
"ENSMUSG00000103809",0
"ENSMUSG00000103810",0
"ENSMUSG00000103811",0
"ENSMUSG00000103812",0
"ENSMUSG00000103813",0
"ENSMUSG00000103814",0
"ENSMUSG00000103815",0
"ENSMUSG00000103816",0
"ENSMUSG00000103817",0
"ENSMUSG00000103818",0.136213
"ENSMUSG00000103819",0
"ENSMUSG00000103821",0.241851
"ENSMUSG00000103822",0
"ENSMUSG00000103823",0.034069
"ENSMUSG00000103824",0
"ENSMUSG00000103825",0
"ENSMUSG00000103827",0
"ENSMUSG00000103828",0
"ENSMUSG00000103829",0
"ENSMUSG00000103830",0
"ENSMUSG00000103831",0
"ENSMUSG00000103832",0
"ENSMUSG00000103833",0
"ENSMUSG00000103834",0
"ENSMUSG00000103835",0
"ENSMUSG00000103837",0.708219
"ENSMUSG00000103839",0.433751
"ENSMUSG00000103840",0
"ENSMUSG00000103841",0
"ENSMUSG00000103842",0
"ENSMUSG00000103843",0
"ENSMUSG00000103844",0
"ENSMUSG00000103845",0
"ENSMUSG00000103846",0
"ENSMUSG00000103847",5.625028
"ENSMUSG00000103848",0.161206
"ENSMUSG00000103849",0
"ENSMUSG00000103850",0
"ENSMUSG00000103851",0
"ENSMUSG00000103852",0
"ENSMUSG00000103854",0
"ENSMUSG00000103856",0
"ENSMUSG00000103857",0.237935
"ENSMUSG00000103858",0
"ENSMUSG00000103859",0
"ENSMUSG00000103860",0
"ENSMUSG00000103862",0
"ENSMUSG00000103863",0
"ENSMUSG00000103864",0.48463485478699
"ENSMUSG00000103865",1.524055
"ENSMUSG00000103867",0
"ENSMUSG00000103869",0.156282
"ENSMUSG00000103870",0
"ENSMUSG00000103871",0
"ENSMUSG00000103872",0
"ENSMUSG00000103873",0
"ENSMUSG00000103874",0
"ENSMUSG00000103875",0
"ENSMUSG00000103876",0
"ENSMUSG00000103877",0
"ENSMUSG00000103878",0
"ENSMUSG00000103880",0
"ENSMUSG00000103881",0
"ENSMUSG00000103882",0
"ENSMUSG00000103883",0
"ENSMUSG00000103884",0
"ENSMUSG00000103885",0
"ENSMUSG00000103886",0
"ENSMUSG00000103887",0
"ENSMUSG00000103889",0
"ENSMUSG00000103890",0
"ENSMUSG00000103891",0
"ENSMUSG00000103892",0
"ENSMUSG00000103893",0
"ENSMUSG00000103894",0
"ENSMUSG00000103895",0
"ENSMUSG00000103896",0
"ENSMUSG00000103897",0.17715
"ENSMUSG00000103898",0.260448
"ENSMUSG00000103899",0
"ENSMUSG00000103900",0
"ENSMUSG00000103901",0.565212
"ENSMUSG00000103902",0
"ENSMUSG00000103903",0.028758
"ENSMUSG00000103904",0.214594
"ENSMUSG00000103905",0.113247
"ENSMUSG00000103906",0.913219
"ENSMUSG00000103907",0
"ENSMUSG00000103908",0
"ENSMUSG00000103909",0
"ENSMUSG00000103911",0
"ENSMUSG00000103912",0
"ENSMUSG00000103913",0
"ENSMUSG00000103914",0
"ENSMUSG00000103915",0
"ENSMUSG00000103916",0
"ENSMUSG00000103917",0
"ENSMUSG00000103918",0
"ENSMUSG00000103919",0
"ENSMUSG00000103920",0
"ENSMUSG00000103921",1.443921
"ENSMUSG00000103922",3.334785
"ENSMUSG00000103923",0
"ENSMUSG00000103924",0
"ENSMUSG00000103925",0
"ENSMUSG00000103926",0.020761
"ENSMUSG00000103927",0
"ENSMUSG00000103928",0.99917
"ENSMUSG00000103929",0
"ENSMUSG00000103930",0
"ENSMUSG00000103931",0
"ENSMUSG00000103932",0
"ENSMUSG00000103933",2.123295
"ENSMUSG00000103934",0
"ENSMUSG00000103935",0
"ENSMUSG00000103936",0
"ENSMUSG00000103937",0.079533
"ENSMUSG00000103938",0
"ENSMUSG00000103939",4.219841
"ENSMUSG00000103940",0.140574
"ENSMUSG00000103942",0
"ENSMUSG00000103943",0
"ENSMUSG00000103944",0.209237
"ENSMUSG00000103945",0.351966
"ENSMUSG00000103947",0
"ENSMUSG00000103948",0
"ENSMUSG00000103949",0
"ENSMUSG00000103950",0
"ENSMUSG00000103951",0
"ENSMUSG00000103952",0.087049
"ENSMUSG00000103953",2.554844
"ENSMUSG00000103954",0
"ENSMUSG00000103955",0
"ENSMUSG00000103956",0
"ENSMUSG00000103957",0.677221257425743
"ENSMUSG00000103958",0
"ENSMUSG00000103959",0
"ENSMUSG00000103960",0
"ENSMUSG00000103961",0
"ENSMUSG00000103962",0
"ENSMUSG00000103963",0
"ENSMUSG00000103964",1.054801
"ENSMUSG00000103965",0
"ENSMUSG00000103966",0
"ENSMUSG00000103967",0.166202
"ENSMUSG00000103968",0
"ENSMUSG00000103969",0
"ENSMUSG00000103970",0.006231
"ENSMUSG00000103971",0
"ENSMUSG00000103972",0
"ENSMUSG00000103973",0.087807
"ENSMUSG00000103975",0
"ENSMUSG00000103976",0.089421
"ENSMUSG00000103977",0
"ENSMUSG00000103978",0
"ENSMUSG00000103979",4.488448
"ENSMUSG00000103980",0
"ENSMUSG00000103981",2.099954
"ENSMUSG00000103982",0
"ENSMUSG00000103983",0.635986
"ENSMUSG00000103984",0.388568
"ENSMUSG00000103985",0.055017
"ENSMUSG00000103986",2.658124
"ENSMUSG00000103987",0
"ENSMUSG00000103989",0
"ENSMUSG00000103990",0
"ENSMUSG00000103991",0
"ENSMUSG00000103992",0
"ENSMUSG00000103993",0
"ENSMUSG00000103994",0
"ENSMUSG00000103995",0
"ENSMUSG00000103996",0
"ENSMUSG00000103997",0
"ENSMUSG00000103998",0
"ENSMUSG00000103999",0
"ENSMUSG00000104000",0
"ENSMUSG00000104001",0
"ENSMUSG00000104002",0.464749
"ENSMUSG00000104004",0
"ENSMUSG00000104006",0
"ENSMUSG00000104007",0
"ENSMUSG00000104009",0
"ENSMUSG00000104010",0.099062
"ENSMUSG00000104011",3.848341
"ENSMUSG00000104012",0.058048
"ENSMUSG00000104013",0
"ENSMUSG00000104014",0
"ENSMUSG00000104015",0
"ENSMUSG00000104016",0
"ENSMUSG00000104017",0.101901
"ENSMUSG00000104018",0
"ENSMUSG00000104020",0
"ENSMUSG00000104021",0
"ENSMUSG00000104022",0
"ENSMUSG00000104023",0
"ENSMUSG00000104024",0
"ENSMUSG00000104025",0.99365
"ENSMUSG00000104026",0.124683
